#Firmware: Speeduino 2021.09-dev
PriLevel,SecLevel,Trigger,Sync,RefTime,MaxTime,ToothTime,Time
0.0,1.0,0.0,0.0,48871.844,48871.844,3.012,48871.844
1.0,1.0,0.0,0.0,48874.02,48874.02,2.176,48874.02
0.0,1.0,0.0,0.0,48876.74,48876.74,2.72,48876.74
1.0,1.0,0.0,0.0,48878.812,48878.812,2.072,48878.812
0.0,1.0,0.0,0.0,48881.484,48881.484,2.672,48881.484
1.0,1.0,0.0,0.0,48883.496,48883.496,2.012,48883.496
0.0,1.0,0.0,0.0,48886.188,48886.188,2.692,48886.188
1.0,1.0,0.0,0.0,48888.145,48888.145,1.956,48888.145
0.0,1.0,0.0,0.0,48890.63,48890.63,2.484,48890.63
1.0,1.0,0.0,0.0,48896.895,48896.895,6.268,48896.895
0.0,1.0,0.0,0.0,48904.727,48904.727,7.832,48904.727
1.0,1.0,0.0,0.0,48906.844,48906.844,2.116,48906.844
0.0,1.0,0.0,0.0,48909.953,48909.953,3.108,48909.953
1.0,1.0,0.0,0.0,48912.29,48912.29,2.336,48912.29
0.0,1.0,0.0,0.0,48915.574,48915.574,3.288,48915.574
1.0,1.0,0.0,0.0,48918.12,48918.12,2.544,48918.12
0.0,1.0,0.0,0.0,48922.223,48922.223,4.104,48922.223
1.0,1.0,0.0,0.0,48925.23,48925.23,3.008,48925.23
0.0,1.0,0.0,0.0,48928.81,48928.81,3.576,48928.81
1.0,1.0,0.0,0.0,48931.184,48931.184,2.376,48931.184
0.0,1.0,0.0,0.0,48934.508,48934.508,3.324,48934.508
1.0,1.0,0.0,0.0,48937.203,48937.203,2.696,48937.203
0.0,1.0,0.0,0.0,48941.355,48941.355,4.152,48941.355
1.0,1.0,0.0,0.0,48944.297,48944.297,2.94,48944.297
0.0,1.0,0.0,0.0,48947.63,48947.63,3.332,48947.63
1.0,1.0,0.0,0.0,48950.223,48950.223,2.596,48950.223
0.0,1.0,0.0,0.0,48954.4,48954.4,4.176,48954.4
1.0,1.0,0.0,0.0,48957.38,48957.38,2.98,48957.38
0.0,1.0,0.0,0.0,48961.113,48961.113,3.732,48961.113
1.0,1.0,0.0,0.0,48963.766,48963.766,2.652,48963.766
0.0,1.0,0.0,0.0,48967.555,48967.555,3.792,48967.555
1.0,1.0,0.0,0.0,48970.453,48970.453,2.896,48970.453
0.0,1.0,0.0,0.0,48974.605,48974.605,4.152,48974.605
1.0,1.0,0.0,0.0,48977.49,48977.49,2.884,48977.49
0.0,1.0,0.0,0.0,48980.97,48980.97,3.48,48980.97
1.0,1.0,0.0,0.0,48983.67,48983.67,2.704,48983.67
0.0,1.0,0.0,0.0,48987.168,48987.168,3.496,48987.168
1.0,1.0,0.0,0.0,48989.727,48989.727,2.56,48989.727
0.0,1.0,0.0,0.0,48992.84,48992.84,3.112,48992.84
1.0,1.0,0.0,0.0,48995.207,48995.207,2.368,48995.207
0.0,1.0,0.0,0.0,48998.098,48998.098,2.888,48998.098
1.0,1.0,0.0,0.0,49000.332,49000.332,2.236,49000.332
0.0,1.0,0.0,0.0,49003.227,49003.227,2.896,49003.227
1.0,1.0,0.0,0.0,49005.32,49005.32,2.092,49005.32
0.0,1.0,0.0,0.0,49007.906,49007.906,2.588,49007.906
1.0,1.0,0.0,0.0,49009.914,49009.914,2.008,49009.914
0.0,1.0,0.0,0.0,49012.62,49012.62,2.704,49012.62
1.0,1.0,0.0,0.0,49014.6,49014.6,1.98,49014.6
0.0,1.0,0.0,0.0,49017.152,49017.152,2.552,49017.152
1.0,1.0,0.0,0.0,49022.562,49022.562,5.412,49022.562
0.0,1.0,0.0,0.0,49031.496,49031.496,8.932,49031.496
1.0,1.0,0.0,0.0,49033.625,49033.625,2.128,49033.625
0.0,1.0,0.0,0.0,49036.566,49036.566,2.944,49036.566
1.0,1.0,0.0,0.0,49038.887,49038.887,2.32,49038.887
0.0,1.0,0.0,0.0,49042.39,49042.39,3.504,49042.39
1.0,1.0,0.0,0.0,49045.023,49045.023,2.632,49045.023
0.0,1.0,0.0,0.0,49049.03,49049.03,4.008,49049.03
1.0,1.0,0.0,0.0,49052.02,49052.02,2.988,49052.02
0.0,1.0,0.0,0.0,49055.523,49055.523,3.504,49055.523
1.0,1.0,0.0,0.0,49057.86,49057.86,2.336,49057.86
0.0,1.0,0.0,0.0,49061.36,49061.36,3.5,49061.36
1.0,1.0,0.0,0.0,49063.96,49063.96,2.6,49063.96
0.0,1.0,0.0,0.0,49068.0,49068.0,4.04,49068.0
1.0,1.0,0.0,0.0,49070.92,49070.92,2.92,49070.92
0.0,1.0,0.0,0.0,49074.41,49074.41,3.492,49074.41
1.0,1.0,0.0,0.0,49077.098,49077.098,2.684,49077.098
0.0,1.0,0.0,0.0,49081.027,49081.027,3.932,49081.027
1.0,1.0,0.0,0.0,49084.043,49084.043,3.016,49084.043
0.0,1.0,0.0,0.0,49087.76,49087.76,3.716,49087.76
1.0,1.0,0.0,0.0,49090.555,49090.555,2.796,49090.555
0.0,1.0,0.0,0.0,49094.516,49094.516,3.96,49094.516
1.0,1.0,0.0,0.0,49097.504,49097.504,2.988,49097.504
0.0,1.0,0.0,0.0,49101.473,49101.473,3.968,49101.473
1.0,1.0,0.0,0.0,49104.258,49104.258,2.784,49104.258
0.0,1.0,0.0,0.0,49107.938,49107.938,3.68,49107.938
1.0,1.0,0.0,0.0,49110.574,49110.574,2.64,49110.574
0.0,1.0,0.0,0.0,49113.984,49113.984,3.408,49113.984
1.0,1.0,0.0,0.0,49116.445,49116.445,2.46,49116.445
0.0,1.0,0.0,0.0,49119.645,49119.645,3.2,49119.645
1.0,1.0,0.0,0.0,49121.97,49121.97,2.324,49121.97
0.0,1.0,0.0,0.0,49124.96,49124.96,2.992,49124.96
1.0,1.0,0.0,0.0,49127.176,49127.176,2.216,49127.176
0.0,1.0,0.0,0.0,49129.82,49129.82,2.644,49129.82
1.0,1.0,0.0,0.0,49131.914,49131.914,2.096,49131.914
0.0,1.0,0.0,0.0,49134.62,49134.62,2.704,49134.62
1.0,1.0,0.0,0.0,49136.62,49136.62,2.0,49136.62
0.0,1.0,0.0,0.0,49139.164,49139.164,2.544,49139.164
1.0,1.0,0.0,0.0,49141.164,49141.164,2.0,49141.164
0.0,1.0,0.0,0.0,49143.74,49143.74,2.576,49143.74
1.0,1.0,0.0,0.0,49150.246,49150.246,6.508,49150.246
0.0,1.0,0.0,0.0,49157.88,49157.88,7.632,49157.88
1.0,1.0,0.0,0.0,49160.062,49160.062,2.184,49160.062
0.0,1.0,0.0,0.0,49163.043,49163.043,2.98,49163.043
1.0,1.0,0.0,0.0,49165.395,49165.395,2.352,49165.395
1.0,0.0,1.0,0.0,49167.156,49167.156,1.76,49167.156
0.0,0.0,0.0,0.0,49168.715,49168.715,1.56,49168.715
1.0,0.0,0.0,0.0,49171.363,49171.363,2.648,49171.363
0.0,0.0,0.0,0.0,49175.44,49175.44,4.076,49175.44
1.0,0.0,0.0,0.0,49178.527,49178.527,3.088,49178.527
0.0,0.0,0.0,0.0,49181.9,49181.9,3.372,49181.9
1.0,0.0,0.0,0.0,49184.324,49184.324,2.424,49184.324
0.0,0.0,0.0,0.0,49187.68,49187.68,3.356,49187.68
1.0,0.0,0.0,0.0,49190.38,49190.38,2.7,49190.38
0.0,0.0,0.0,0.0,49194.52,49194.52,4.14,49194.52
1.0,0.0,0.0,0.0,49197.387,49197.387,2.868,49197.387
0.0,0.0,0.0,0.0,49200.805,49200.805,3.416,49200.805
1.0,0.0,0.0,0.0,49203.516,49203.516,2.712,49203.516
0.0,0.0,0.0,0.0,49207.77,49207.77,4.252,49207.77
1.0,0.0,0.0,0.0,49210.72,49210.72,2.952,49210.72
0.0,0.0,0.0,0.0,49214.36,49214.36,3.64,49214.36
1.0,0.0,0.0,0.0,49217.098,49217.098,2.736,49217.098
0.0,0.0,0.0,0.0,49221.195,49221.195,4.1,49221.195
1.0,0.0,0.0,0.0,49224.168,49224.168,2.972,49224.168
0.0,1.0,0.0,0.0,52021.62,52021.62,2797.452,52021.62
1.0,1.0,0.0,0.0,52023.97,52023.97,2.348,52023.97
0.0,1.0,0.0,0.0,52026.88,52026.88,2.912,52026.88
1.0,1.0,0.0,0.0,52029.06,52029.06,2.18,52029.06
0.0,1.0,0.0,0.0,52031.945,52031.945,2.884,52031.945
1.0,1.0,0.0,0.0,52034.02,52034.02,2.076,52034.02
0.0,1.0,0.0,0.0,52036.58,52036.58,2.56,52036.58
1.0,1.0,0.0,0.0,52038.586,52038.586,2.004,52038.586
0.0,1.0,0.0,0.0,52041.293,52041.293,2.708,52041.293
1.0,1.0,0.0,0.0,52043.254,52043.254,1.96,52043.254
0.0,1.0,0.0,0.0,52045.78,52045.78,2.528,52045.78
1.0,1.0,0.0,0.0,52051.18,52051.18,5.4,52051.18
0.0,1.0,0.0,0.0,52060.02,52060.02,8.84,52060.02
1.0,1.0,0.0,0.0,52062.117,52062.117,2.096,52062.117
0.0,1.0,0.0,0.0,52065.055,52065.055,2.94,52065.055
1.0,1.0,0.0,0.0,52067.324,52067.324,2.268,52067.324
0.0,1.0,0.0,0.0,52070.8,52070.8,3.476,52070.8
1.0,1.0,0.0,0.0,52073.383,52073.383,2.584,52073.383
0.0,1.0,0.0,0.0,52077.324,52077.324,3.94,52077.324
1.0,1.0,0.0,0.0,52080.266,52080.266,2.94,52080.266
0.0,1.0,0.0,0.0,52083.844,52083.844,3.58,52083.844
1.0,1.0,0.0,0.0,52086.223,52086.223,2.38,52086.223
0.0,1.0,0.0,0.0,52089.637,52089.637,3.412,52089.637
1.0,1.0,0.0,0.0,52092.203,52092.203,2.568,52092.203
0.0,1.0,0.0,0.0,52096.223,52096.223,4.02,52096.223
1.0,1.0,0.0,0.0,52099.05,52099.05,2.828,52099.05
0.0,1.0,0.0,0.0,52102.586,52102.586,3.532,52102.586
1.0,1.0,0.0,0.0,52105.152,52105.152,2.568,52105.152
0.0,1.0,0.0,0.0,52108.914,52108.914,3.764,52108.914
1.0,1.0,0.0,0.0,52111.95,52111.95,3.032,52111.95
0.0,1.0,0.0,0.0,52115.895,52115.895,3.948,52115.895
1.0,1.0,0.0,0.0,52118.58,52118.58,2.684,52118.58
0.0,1.0,0.0,0.0,52122.426,52122.426,3.844,52122.426
1.0,1.0,0.0,0.0,52125.355,52125.355,2.932,52125.355
0.0,1.0,0.0,0.0,52129.254,52129.254,3.896,52129.254
1.0,1.0,0.0,0.0,52132.047,52132.047,2.796,52132.047
0.0,1.0,0.0,0.0,52135.758,52135.758,3.708,52135.758
1.0,1.0,0.0,0.0,52138.36,52138.36,2.604,52138.36
0.0,1.0,0.0,0.0,52141.72,52141.72,3.36,52141.72
1.0,1.0,0.0,0.0,52144.176,52144.176,2.456,52144.176
0.0,1.0,0.0,0.0,52147.348,52147.348,3.172,52147.348
1.0,1.0,0.0,0.0,52149.65,52149.65,2.3,52149.65
0.0,1.0,0.0,0.0,52152.656,52152.656,3.008,52152.656
1.0,1.0,0.0,0.0,52154.832,52154.832,2.176,52154.832
0.0,1.0,0.0,0.0,52157.484,52157.484,2.652,52157.484
1.0,1.0,0.0,0.0,52159.54,52159.54,2.056,52159.54
0.0,1.0,0.0,0.0,52162.21,52162.21,2.672,52162.21
1.0,1.0,0.0,0.0,52164.23,52164.23,2.02,52164.23
0.0,1.0,0.0,0.0,52166.793,52166.793,2.56,52166.793
1.0,1.0,0.0,0.0,52168.754,52168.754,1.96,52168.754
0.0,1.0,0.0,0.0,52171.316,52171.316,2.564,52171.316
1.0,1.0,0.0,0.0,52177.652,52177.652,6.336,52177.652
0.0,1.0,0.0,0.0,52185.4,52185.4,7.748,52185.4
1.0,1.0,0.0,0.0,52187.574,52187.574,2.176,52187.574
0.0,1.0,0.0,0.0,52190.53,52190.53,2.956,52190.53
1.0,1.0,0.0,0.0,52192.855,52192.855,2.324,52192.855
1.0,0.0,1.0,0.0,52194.65,52194.65,1.792,52194.65
0.0,0.0,0.0,0.0,52196.188,52196.188,1.54,52196.188
1.0,0.0,0.0,0.0,52198.805,52198.805,2.616,52198.805
0.0,0.0,0.0,0.0,52202.887,52202.887,4.084,52202.887
1.0,0.0,0.0,0.0,52205.9,52205.9,3.012,52205.9
0.0,0.0,0.0,0.0,52209.207,52209.207,3.308,52209.207
1.0,0.0,0.0,0.0,52211.66,52211.66,2.452,52211.66
0.0,0.0,0.0,0.0,52215.047,52215.047,3.388,52215.047
1.0,0.0,0.0,0.0,52217.734,52217.734,2.688,52217.734
0.0,0.0,0.0,0.0,52221.77,52221.77,4.032,52221.77
1.0,0.0,0.0,0.0,52224.574,52224.574,2.808,52224.574
0.0,0.0,0.0,0.0,52227.88,52227.88,3.304,52227.88
1.0,0.0,0.0,0.0,52230.65,52230.65,2.768,52230.65
0.0,0.0,0.0,0.0,52234.85,52234.85,4.204,52234.85
1.0,0.0,0.0,0.0,52237.805,52237.805,2.952,52237.805
0.0,0.0,0.0,0.0,52241.348,52241.348,3.544,52241.348
1.0,0.0,0.0,0.0,52244.055,52244.055,2.708,52244.055
0.0,0.0,0.0,0.0,52248.125,52248.125,4.068,52248.125
1.0,0.0,0.0,0.0,52250.996,52250.996,2.872,52250.996
0.0,0.0,0.0,0.0,52254.93,52254.93,3.932,52254.93
1.0,0.0,0.0,0.0,52257.656,52257.656,2.728,52257.656
0.0,0.0,0.0,0.0,52261.24,52261.24,3.584,52261.24
1.0,0.0,0.0,0.0,52263.855,52263.855,2.616,52263.855
0.0,0.0,0.0,0.0,52267.414,52267.414,3.56,52267.414
1.0,0.0,0.0,0.0,52269.87,52269.87,2.456,52269.87
0.0,0.0,0.0,0.0,52272.945,52272.945,3.072,52272.945
1.0,0.0,0.0,0.0,52275.246,52275.246,2.304,52275.246
0.0,0.0,0.0,0.0,52278.266,52278.266,3.016,52278.266
1.0,0.0,0.0,0.0,52280.43,52280.43,2.164,52280.43
0.0,0.0,0.0,0.0,52283.113,52283.113,2.684,52283.113
1.0,0.0,0.0,0.0,52285.188,52285.188,2.076,52285.188
0.0,0.0,0.0,0.0,52287.867,52287.867,2.68,52287.867
1.0,0.0,0.0,0.0,52289.87,52289.87,2.004,52289.87
0.0,0.0,0.0,0.0,52292.562,52292.562,2.692,52292.562
1.0,0.0,0.0,0.0,52294.504,52294.504,1.94,52294.504
0.0,0.0,0.0,0.0,52296.977,52296.977,2.472,52296.977
1.0,0.0,0.0,0.0,52303.28,52303.28,6.304,52303.28
0.0,0.0,0.0,0.0,52310.965,52310.965,7.684,52310.965
1.0,0.0,0.0,0.0,52313.055,52313.055,2.092,52313.055
0.0,0.0,0.0,0.0,52316.15,52316.15,3.092,52316.15
1.0,0.0,0.0,0.0,52318.44,52318.44,2.292,52318.44
0.0,0.0,0.0,0.0,52321.645,52321.645,3.204,52321.645
1.0,0.0,0.0,0.0,52324.2,52324.2,2.556,52324.2
0.0,0.0,0.0,0.0,52328.195,52328.195,3.996,52328.195
1.0,0.0,0.0,0.0,52331.21,52331.21,3.016,52331.21
0.0,0.0,0.0,0.0,52334.844,52334.844,3.632,52334.844
1.0,0.0,0.0,0.0,52337.207,52337.207,2.364,52337.207
0.0,0.0,0.0,0.0,52340.48,52340.48,3.272,52340.48
1.0,0.0,0.0,0.0,52343.168,52343.168,2.688,52343.168
0.0,0.0,0.0,0.0,52347.4,52347.4,4.232,52347.4
1.0,0.0,0.0,0.0,52350.316,52350.316,2.916,52350.316
0.0,0.0,0.0,0.0,52353.598,52353.598,3.28,52353.598
1.0,0.0,0.0,0.0,52356.17,52356.17,2.576,52356.17
0.0,0.0,0.0,0.0,52360.26,52360.26,4.088,52360.26
1.0,0.0,0.0,0.0,52363.234,52363.234,2.976,52363.234
0.0,0.0,0.0,0.0,52367.043,52367.043,3.808,52367.043
1.0,0.0,0.0,0.0,52369.703,52369.703,2.66,52369.703
0.0,0.0,0.0,0.0,52373.43,52373.43,3.724,52373.43
1.0,0.0,0.0,0.0,52376.26,52376.26,2.832,52376.26
0.0,0.0,0.0,0.0,52380.414,52380.414,4.156,52380.414
1.0,0.0,0.0,0.0,52383.375,52383.375,2.96,52383.375
0.0,0.0,0.0,0.0,52386.883,52386.883,3.508,52386.883
1.0,0.0,0.0,0.0,52389.547,52389.547,2.664,52389.547
0.0,0.0,0.0,0.0,52393.043,52393.043,3.496,52393.043
1.0,0.0,0.0,0.0,52395.535,52395.535,2.492,52395.535
0.0,0.0,0.0,0.0,52398.613,52398.613,3.076,52398.613
1.0,0.0,0.0,0.0,52400.906,52400.906,2.296,52400.906
0.0,0.0,0.0,0.0,52403.8,52403.8,2.892,52403.8
1.0,0.0,0.0,0.0,52405.94,52405.94,2.14,52405.94
0.0,0.0,0.0,0.0,52408.77,52408.77,2.828,52408.77
1.0,0.0,0.0,0.0,52410.83,52410.83,2.06,52410.83
0.0,1.0,0.0,0.0,55080.836,55080.836,2670.008,55080.836
1.0,1.0,0.0,0.0,55083.387,55083.387,2.552,55083.387
0.0,1.0,0.0,0.0,55087.215,55087.215,3.828,55087.215
1.0,1.0,0.0,0.0,55090.2,55090.2,2.984,55090.2
0.0,1.0,0.0,0.0,55093.758,55093.758,3.556,55093.758
1.0,1.0,0.0,0.0,55096.11,55096.11,2.352,55096.11
0.0,1.0,0.0,0.0,55099.516,55099.516,3.408,55099.516
1.0,1.0,0.0,0.0,55102.105,55102.105,2.588,55102.105
0.0,1.0,0.0,0.0,55106.02,55106.02,3.916,55106.02
1.0,1.0,0.0,0.0,55108.816,55108.816,2.796,55108.816
0.0,1.0,0.0,0.0,55112.277,55112.277,3.46,55112.277
1.0,1.0,0.0,0.0,55114.86,55114.86,2.584,55114.86
0.0,1.0,0.0,0.0,55118.633,55118.633,3.772,55118.633
1.0,1.0,0.0,0.0,55121.68,55121.68,3.048,55121.68
0.0,1.0,0.0,0.0,55125.438,55125.438,3.756,55125.438
1.0,1.0,0.0,0.0,55128.2,55128.2,2.764,55128.2
0.0,1.0,0.0,0.0,55131.91,55131.91,3.712,55131.91
1.0,1.0,0.0,0.0,55134.926,55134.926,3.012,55134.926
0.0,1.0,0.0,0.0,55138.746,55138.746,3.824,55138.746
1.0,1.0,0.0,0.0,55141.52,55141.52,2.772,55141.52
0.0,1.0,0.0,0.0,55145.203,55145.203,3.684,55145.203
1.0,1.0,0.0,0.0,55147.785,55147.785,2.58,55147.785
0.0,1.0,0.0,0.0,55151.18,55151.18,3.396,55151.18
1.0,1.0,0.0,0.0,55153.59,55153.59,2.408,55153.59
0.0,1.0,0.0,0.0,55156.797,55156.797,3.208,55156.797
1.0,1.0,0.0,0.0,55159.07,55159.07,2.276,55159.07
0.0,1.0,0.0,0.0,55162.03,55162.03,2.96,55162.03
1.0,1.0,0.0,0.0,55164.258,55164.258,2.224,55164.258
0.0,1.0,0.0,0.0,55166.9,55166.9,2.644,55166.9
1.0,1.0,0.0,0.0,55168.97,55168.97,2.068,55168.97
0.0,1.0,0.0,0.0,55171.656,55171.656,2.688,55171.656
1.0,1.0,0.0,0.0,55173.684,55173.684,2.028,55173.684
0.0,1.0,0.0,0.0,55176.215,55176.215,2.532,55176.215
1.0,1.0,0.0,0.0,55178.207,55178.207,1.992,55178.207
0.0,1.0,0.0,0.0,55180.78,55180.78,2.572,55180.78
1.0,1.0,0.0,0.0,55187.156,55187.156,6.376,55187.156
0.0,1.0,0.0,0.0,55194.945,55194.945,7.788,55194.945
1.0,1.0,0.0,0.0,55197.133,55197.133,2.188,55197.133
0.0,1.0,0.0,0.0,55200.105,55200.105,2.972,55200.105
1.0,1.0,0.0,0.0,55202.473,55202.473,2.368,55202.473
1.0,0.0,1.0,0.0,55204.3,55204.3,1.828,55204.3
0.0,0.0,0.0,0.0,55205.8,55205.8,1.5,55205.8
1.0,0.0,0.0,0.0,55208.47,55208.47,2.668,55208.47
0.0,0.0,0.0,0.0,55212.56,55212.56,4.092,55212.56
1.0,0.0,0.0,0.0,55215.56,55215.56,3.0,55215.56
0.0,0.0,0.0,0.0,55218.766,55218.766,3.204,55218.766
1.0,0.0,0.0,0.0,55221.152,55221.152,2.388,55221.152
0.0,0.0,0.0,0.0,55224.53,55224.53,3.38,55224.53
1.0,0.0,0.0,0.0,55227.17,55227.17,2.64,55227.17
0.0,0.0,0.0,0.0,55231.312,55231.312,4.14,55231.312
1.0,0.0,0.0,0.0,55234.117,55234.117,2.804,55234.117
0.0,0.0,0.0,0.0,55237.465,55237.465,3.348,55237.465
1.0,0.0,0.0,0.0,55240.125,55240.125,2.66,55240.125
0.0,0.0,0.0,0.0,55244.203,55244.203,4.08,55244.203
1.0,0.0,0.0,0.0,55247.223,55247.223,3.02,55247.223
0.0,0.0,0.0,0.0,55250.78,55250.78,3.556,55250.78
1.0,0.0,0.0,0.0,55253.5,55253.5,2.72,55253.5
0.0,0.0,0.0,0.0,55257.44,55257.44,3.94,55257.44
1.0,0.0,0.0,0.0,55260.31,55260.31,2.868,55260.31
0.0,0.0,0.0,0.0,55264.336,55264.336,4.028,55264.336
1.0,0.0,0.0,0.0,55267.07,55267.07,2.736,55267.07
0.0,0.0,0.0,0.0,55270.613,55270.613,3.54,55270.613
1.0,0.0,0.0,0.0,55273.266,55273.266,2.652,55273.266
0.0,0.0,0.0,0.0,55276.82,55276.82,3.556,55276.82
1.0,0.0,0.0,0.0,55279.266,55279.266,2.444,55279.266
0.0,0.0,0.0,0.0,55282.316,55282.316,3.052,55282.316
1.0,0.0,0.0,0.0,55284.617,55284.617,2.3,55284.617
0.0,0.0,0.0,0.0,55287.62,55287.62,3.004,55287.62
1.0,0.0,0.0,0.0,55289.78,55289.78,2.16,55289.78
0.0,0.0,0.0,0.0,55292.453,55292.453,2.672,55292.453
1.0,0.0,0.0,0.0,55294.535,55294.535,2.084,55294.535
0.0,0.0,0.0,0.0,55297.18,55297.18,2.644,55297.18
1.0,0.0,0.0,0.0,55299.19,55299.19,2.012,55299.19
0.0,0.0,0.0,0.0,55301.875,55301.875,2.684,55301.875
1.0,0.0,0.0,0.0,55303.81,55303.81,1.932,55303.81
0.0,0.0,0.0,0.0,55306.26,55306.26,2.452,55306.26
1.0,0.0,0.0,0.0,55311.555,55311.555,5.296,55311.555
0.0,0.0,0.0,0.0,55320.164,55320.164,8.608,55320.164
1.0,0.0,0.0,0.0,55322.258,55322.258,2.092,55322.258
0.0,0.0,0.0,0.0,55325.316,55325.316,3.06,55325.316
1.0,0.0,0.0,0.0,55327.6,55327.6,2.284,55327.6
0.0,0.0,0.0,0.0,55330.78,55330.78,3.18,55330.78
1.0,0.0,0.0,0.0,55333.273,55333.273,2.492,55333.273
0.0,0.0,0.0,0.0,55337.2,55337.2,3.928,55337.2
1.0,0.0,0.0,0.0,55340.184,55340.184,2.984,55340.184
0.0,0.0,0.0,0.0,55343.86,55343.86,3.676,55343.86
1.0,0.0,0.0,0.0,55346.242,55346.242,2.384,55346.242
0.0,0.0,0.0,0.0,55349.492,55349.492,3.248,55349.492
1.0,0.0,0.0,0.0,55352.137,55352.137,2.644,55352.137
0.0,0.0,0.0,0.0,55356.21,55356.21,4.076,55356.21
1.0,0.0,0.0,0.0,55359.16,55359.16,2.948,55359.16
0.0,0.0,0.0,0.0,55362.492,55362.492,3.332,55362.492
1.0,0.0,0.0,0.0,55365.06,55365.06,2.568,55365.06
0.0,0.0,0.0,0.0,55369.19,55369.19,4.132,55369.19
1.0,0.0,0.0,0.0,55372.113,55372.113,2.92,55372.113
0.0,0.0,0.0,0.0,55375.84,55375.84,3.728,55375.84
1.0,0.0,0.0,0.0,55378.434,55378.434,2.592,55378.434
0.0,0.0,0.0,0.0,55382.156,55382.156,3.724,55382.156
1.0,0.0,0.0,0.0,55385.08,55385.08,2.924,55385.08
0.0,0.0,0.0,0.0,55389.2,55389.2,4.12,55389.2
1.0,0.0,0.0,0.0,55392.023,55392.023,2.824,55392.023
0.0,0.0,0.0,0.0,55395.434,55395.434,3.408,55395.434
1.0,0.0,0.0,0.0,55398.074,55398.074,2.644,55398.074
0.0,0.0,0.0,0.0,55401.516,55401.516,3.44,55401.516
1.0,0.0,0.0,0.0,55404.016,55404.016,2.5,55404.016
0.0,0.0,0.0,0.0,55407.03,55407.03,3.016,55407.03
1.0,0.0,0.0,0.0,55409.36,55409.36,2.328,55409.36
0.0,0.0,0.0,0.0,55412.184,55412.184,2.824,55412.184
1.0,0.0,0.0,0.0,55414.375,55414.375,2.192,55414.375
0.0,0.0,0.0,0.0,55417.19,55417.19,2.816,55417.19
1.0,0.0,0.0,0.0,55419.246,55419.246,2.056,55419.246
0.0,0.0,0.0,0.0,55421.793,55421.793,2.544,55421.793
1.0,0.0,0.0,0.0,55423.76,55423.76,1.968,55423.76
0.0,0.0,0.0,0.0,55426.395,55426.395,2.636,55426.395
1.0,0.0,0.0,0.0,55428.336,55428.336,1.94,55428.336
0.0,0.0,0.0,0.0,55430.85,55430.85,2.516,55430.85
1.0,0.0,0.0,0.0,55436.234,55436.234,5.384,55436.234
0.0,0.0,0.0,0.0,55444.805,55444.805,8.568,55444.805
1.0,0.0,0.0,0.0,55446.906,55446.906,2.104,55446.906
0.0,0.0,0.0,0.0,55449.758,55449.758,2.848,55449.758
1.0,0.0,0.0,0.0,55452.01,55452.01,2.256,55452.01
0.0,0.0,0.0,0.0,55455.355,55455.355,3.344,55455.355
1.0,0.0,0.0,0.0,55457.92,55457.92,2.564,55457.92
0.0,0.0,0.0,0.0,55461.723,55461.723,3.804,55461.723
1.0,0.0,0.0,0.0,55464.64,55464.64,2.916,55464.64
0.0,0.0,0.0,0.0,55468.375,55468.375,3.736,55468.375
1.0,0.0,0.0,0.0,55470.824,55470.824,2.448,55470.824
MARK 002
0.0,1.0,0.0,0.0,58143.285,58143.285,2672.46,58143.285
1.0,1.0,0.0,0.0,58145.9,58145.9,2.616,58145.9
0.0,1.0,0.0,0.0,58149.305,58149.305,3.404,58149.305
1.0,1.0,0.0,0.0,58151.703,58151.703,2.4,58151.703
0.0,1.0,0.0,0.0,58154.91,58154.91,3.208,58154.91
1.0,1.0,0.0,0.0,58157.195,58157.195,2.284,58157.195
0.0,1.0,0.0,0.0,58160.176,58160.176,2.98,58160.176
1.0,1.0,0.0,0.0,58162.367,58162.367,2.192,58162.367
0.0,1.0,0.0,0.0,58165.023,58165.023,2.656,58165.023
1.0,1.0,0.0,0.0,58167.09,58167.09,2.064,58167.09
0.0,1.0,0.0,0.0,58169.777,58169.777,2.688,58169.777
1.0,1.0,0.0,0.0,58171.773,58171.773,1.996,58171.773
0.0,1.0,0.0,0.0,58174.316,58174.316,2.544,58174.316
1.0,1.0,0.0,0.0,58176.293,58176.293,1.976,58176.293
0.0,1.0,0.0,0.0,58178.87,58178.87,2.58,58178.87
1.0,1.0,0.0,0.0,58185.207,58185.207,6.336,58185.207
0.0,1.0,0.0,0.0,58192.965,58192.965,7.756,58192.965
1.0,1.0,0.0,0.0,58195.152,58195.152,2.188,58195.152
0.0,1.0,0.0,0.0,58198.074,58198.074,2.924,58198.074
1.0,1.0,0.0,0.0,58200.453,58200.453,2.376,58200.453
1.0,0.0,1.0,0.0,58202.273,58202.273,1.82,58202.273
0.0,0.0,0.0,0.0,58203.76,58203.76,1.488,58203.76
1.0,0.0,0.0,0.0,58206.438,58206.438,2.676,58206.438
0.0,0.0,0.0,0.0,58210.484,58210.484,4.048,58210.484
1.0,0.0,0.0,0.0,58213.453,58213.453,2.968,58213.453
0.0,0.0,0.0,0.0,58216.594,58216.594,3.14,58216.594
1.0,0.0,0.0,0.0,58219.03,58219.03,2.44,58219.03
0.0,0.0,0.0,0.0,58222.395,58222.395,3.364,58222.395
1.0,0.0,0.0,0.0,58225.0,58225.0,2.604,58225.0
0.0,0.0,0.0,0.0,58229.113,58229.113,4.112,58229.113
1.0,0.0,0.0,0.0,58231.96,58231.96,2.848,58231.96
